Jour	Mois	Année	Heure	Minute	Seconde	Temp(°C) Hum(%) Lum(%)
9	2	26	17	4	15	17.4	57.0	48
9	2	26	17	4	16	17.4	57.0	97
9	2	26	17	4	17	17.4	57.0	97
9	2	26	17	4	18	17.4	57.0	97
9	2	26	17	4	19	17.4	57.0	97
9	2	26	17	4	20	17.4	57.0	97
9	2	26	17	4	21	17.4	58.0	97
9	2	26	17	4	22	17.4	58.0	97
9	2	26	17	4	23	17.4	58.0	97
9	2	26	17	4	24	17.4	57.0	97
9	2	26	17	4	25	17.4	57.0	97
9	2	26	17	4	26	17.4	57.0	97
9	2	26	17	4	27	17.4	57.0	97
9	2	26	17	4	29	0.0	0.0	0
9	2	26	17	4	30	17.4	57.0	97
9	2	26	17	4	31	17.4	57.0	97
9	2	26	17	4	32	17.5	57.0	97
9	2	26	17	4	33	17.5	57.0	67
9	2	26	17	4	34	17.5	57.0	71
9	2	26	17	4	35	17.5	57.0	97
9	2	26	17	4	36	17.5	57.0	97
9	2	26	17	4	37	17.5	57.0	97
9	2	26	17	4	38	17.5	57.0	90
9	2	26	17	4	39	17.5	57.0	97
9	2	26	17	4	40	17.5	57.0	97
9	2	26	17	4	41	17.5	57.0	97
9	2	26	17	4	42	17.5	57.0	97
9	2	26	17	4	43	17.5	57.0	97
9	2	26	17	4	44	17.5	57.0	97
9	2	26	17	4	45	17.5	57.0	97
9	2	26	17	4	46	17.5	57.0	97
9	2	26	17	4	47	17.5	57.0	97
9	2	26	17	4	48	17.5	57.0	97
9	2	26	17	4	49	17.5	57.0	97
9	2	26	17	4	50	17.5	57.0	97
9	2	26	17	4	51	17.5	57.0	97
9	2	26	17	4	52	17.5	57.0	97
9	2	26	17	4	53	17.5	57.0	96
9	2	26	17	4	54	17.5	57.0	97
9	2	26	17	4	55	17.5	57.0	92
9	2	26	17	4	56	17.5	57.0	97
9	2	26	17	4	57	17.5	57.0	97
9	2	26	17	4	58	17.5	57.0	97
9	2	26	17	4	59	17.5	57.0	97
9	2	26	17	5	0	17.5	57.0	97
9	2	26	17	5	1	17.5	57.0	97
9	2	26	17	5	2	17.5	57.0	97
9	2	26	17	5	3	17.5	57.0	97
9	2	26	17	5	4	17.5	57.0	97
9	2	26	17	5	5	17.5	57.0	79
9	2	26	17	5	6	17.5	57.0	97
9	2	26	17	5	7	17.5	57.0	97
9	2	26	17	5	8	17.5	57.0	97
9	2	26	17	5	9	17.5	57.0	97
9	2	26	17	5	10	17.5	57.0	97
9	2	26	17	5	11	17.5	57.0	97
9	2	26	17	5	12	17.5	57.0	97
9	2	26	17	5	13	17.5	57.0	94
9	2	26	17	5	14	17.5	57.0	97
9	2	26	17	5	15	17.5	57.0	97
9	2	26	17	5	16	17.5	57.0	97
9	2	26	17	5	17	17.5	57.0	97
9	2	26	17	5	18	17.5	57.0	90
9	2	26	17	5	19	17.5	57.0	97
9	2	26	17	5	20	17.5	57.0	97
9	2	26	17	5	21	17.5	57.0	97
9	2	26	17	5	22	17.5	57.0	97
9	2	26	17	5	23	17.5	57.0	97
9	2	26	17	5	24	17.5	57.0	97
9	2	26	17	5	25	17.5	57.0	97
9	2	26	17	5	26	17.5	57.0	97
9	2	26	17	5	27	17.5	57.0	97
9	2	26	17	5	28	17.5	57.0	61
9	2	26	17	5	29	17.5	57.0	10
9	2	26	17	5	30	17.5	57.0	11
9	2	26	17	5	31	17.5	57.0	9
9	2	26	17	5	32	17.5	57.0	97
9	2	26	17	5	33	17.5	57.0	94
9	2	26	17	5	34	17.5	57.0	97
9	2	26	17	5	35	17.5	57.0	97
9	2	26	17	5	36	17.5	57.0	97
9	2	26	17	5	37	17.5	57.0	92
9	2	26	17	5	38	17.5	57.0	97
9	2	26	17	5	39	17.5	57.0	97
9	2	26	17	5	40	17.5	57.0	97
9	2	26	17	5	41	17.5	57.0	97
9	2	26	17	5	42	17.5	57.0	97
9	2	26	17	5	43	17.5	57.0	97
9	2	26	17	5	44	17.5	58.0	97
9	2	26	17	5	45	17.5	58.0	97
9	2	26	17	5	46	17.6	60.0	97
9	2	26	17	5	47	17.6	60.0	97
9	2	26	17	5	48	17.6	60.0	97
9	2	26	17	5	49	17.6	66.0	97
9	2	26	17	5	50	17.6	66.0	97
9	2	26	17	5	51	17.6	66.0	97
9	2	26	17	5	52	17.6	66.0	97
9	2	26	17	5	53	17.6	64.0	97
9	2	26	17	5	54	17.6	64.0	97
9	2	26	17	5	55	17.6	64.0	97
9	2	26	17	5	56	17.6	62.0	97
9	2	26	17	5	57	17.6	62.0	97
9	2	26	17	5	58	17.6	61.0	97
9	2	26	17	5	59	17.6	61.0	97
9	2	26	17	6	0	17.6	60.0	97
9	2	26	17	6	1	17.6	60.0	90
9	2	26	17	6	2	17.6	59.0	97
9	2	26	17	6	3	17.6	59.0	97
9	2	26	17	6	4	17.6	59.0	92
9	2	26	17	6	5	17.6	59.0	97
9	2	26	17	6	6	17.6	58.0	93
9	2	26	17	6	7	17.6	58.0	91
9	2	26	17	6	8	17.6	58.0	97
9	2	26	17	6	9	17.6	58.0	97
9	2	26	17	6	10	17.6	58.0	97
9	2	26	17	6	11	17.6	58.0	97
9	2	26	17	6	12	17.6	58.0	97
9	2	26	17	6	13	17.6	58.0	97
9	2	26	17	6	14	17.6	58.0	97
9	2	26	17	6	15	17.6	58.0	97
9	2	26	17	6	16	17.6	58.0	97
9	2	26	17	6	17	17.6	58.0	97
9	2	26	17	6	18	17.6	58.0	97
9	2	26	17	6	19	17.6	58.0	97
9	2	26	17	6	20	17.6	58.0	97
9	2	26	17	6	21	17.6	58.0	97
9	2	26	17	6	22	17.6	58.0	97
9	2	26	17	6	23	17.6	58.0	97
9	2	26	17	6	24	17.6	57.0	97
9	2	26	17	6	25	17.6	57.0	97
9	2	26	17	6	26	17.6	57.0	97
9	2	26	17	6	27	17.6	57.0	97
9	2	26	17	6	28	17.6	57.0	97
9	2	26	17	6	29	17.6	57.0	91
9	2	26	17	6	30	17.6	57.0	97
9	2	26	17	6	31	17.6	57.0	97
9	2	26	17	6	32	17.6	57.0	97
9	2	26	17	6	33	17.6	57.0	97
9	2	26	17	6	34	17.6	57.0	97
9	2	26	17	6	35	17.6	57.0	97
9	2	26	17	6	36	17.6	57.0	97
9	2	26	17	6	37	17.6	57.0	97
9	2	26	17	6	38	17.6	57.0	97
9	2	26	17	6	39	17.6	57.0	97
9	2	26	17	6	40	17.6	57.0	96
9	2	26	17	6	41	17.6	57.0	97
9	2	26	17	6	42	17.6	57.0	93
9	2	26	17	6	43	17.6	57.0	97
9	2	26	17	6	44	17.6	57.0	97
9	2	26	17	6	45	17.6	57.0	95
9	2	26	17	6	46	17.6	57.0	97
9	2	26	17	6	47	17.6	57.0	97
