Jour	Mois	Année	Heure	Minute	Seconde	Temp(°C) Hum(%) Lum(%)
21	3	26	9	18	45	0.0	0.0	0
21	3	26	9	18	46	17.0	64.0	97
21	3	26	9	18	47	17.0	64.0	97
21	3	26	9	18	48	17.0	64.0	97
21	3	26	9	18	49	17.0	64.0	97
21	3	26	9	18	50	17.0	64.0	97
21	3	26	9	18	51	17.0	64.0	97
21	3	26	9	18	52	17.0	64.0	97
21	3	26	9	18	53	17.0	64.0	97
21	3	26	9	18	54	17.0	64.0	97
21	3	26	9	18	55	17.0	64.0	97
21	3	26	9	18	56	17.0	64.0	97
21	3	26	9	18	57	17.0	64.0	97
21	3	26	9	18	58	17.0	64.0	97
21	3	26	9	18	59	17.0	64.0	97
21	3	26	9	19	0	17.0	64.0	97
21	3	26	9	19	1	17.0	64.0	97
21	3	26	9	19	2	17.0	64.0	97
21	3	26	9	19	3	17.0	64.0	97
21	3	26	9	19	4	16.9	64.0	97
21	3	26	9	19	5	16.9	64.0	97
21	3	26	9	19	6	16.9	64.0	97
21	3	26	9	19	7	16.9	64.0	97
21	3	26	9	19	8	16.9	64.0	97
21	3	26	9	19	9	16.9	64.0	97
21	3	26	9	19	10	16.9	64.0	97
21	3	26	9	19	11	16.9	64.0	97
21	3	26	9	19	12	16.9	64.0	97
21	3	26	9	19	13	16.9	64.0	97
21	3	26	9	19	14	16.9	64.0	97
21	3	26	9	19	15	16.9	64.0	97
21	3	26	9	19	16	16.9	64.0	97
21	3	26	9	19	17	16.9	64.0	97
21	3	26	9	19	18	16.9	64.0	97
21	3	26	9	19	19	16.9	64.0	97
21	3	26	9	19	20	16.9	64.0	97
21	3	26	9	19	21	16.9	64.0	97
21	3	26	9	19	22	16.8	64.0	97
21	3	26	9	19	23	16.8	64.0	97
21	3	26	9	19	24	16.8	64.0	97
21	3	26	9	19	25	16.8	64.0	97
21	3	26	9	19	26	16.8	64.0	97
21	3	26	9	19	27	16.8	64.0	97
