Jour	Mois	Année	Heure	Minute	Seconde	Temp(°C) Hum(%) Lum(%)
28	3	26	8	39	25	0.0	0.0	0
28	3	26	8	39	26	23.0	58.0	92
28	3	26	8	39	27	23.0	58.0	98
28	3	26	8	39	28	23.0	58.0	98
28	3	26	8	39	29	23.0	58.0	98
28	3	26	8	39	30	23.0	58.0	98
28	3	26	8	39	31	23.0	58.0	98
28	3	26	8	39	32	23.1	58.0	98
28	3	26	8	39	33	23.1	58.0	98
28	3	26	8	39	34	23.1	58.0	98
28	3	26	8	39	35	23.1	58.0	98
28	3	26	8	39	36	23.1	58.0	98
28	3	26	8	39	37	23.1	58.0	98
28	3	26	8	39	38	23.1	58.0	98
28	3	26	8	39	39	23.1	58.0	98
28	3	26	8	39	40	23.1	58.0	98
28	3	26	8	39	41	23.1	58.0	98
28	3	26	8	39	42	23.1	58.0	98
28	3	26	8	39	43	23.1	58.0	98
28	3	26	8	39	44	23.1	58.0	98
28	3	26	8	39	45	23.1	58.0	98
28	3	26	8	39	46	23.1	58.0	98
28	3	26	8	39	47	23.1	58.0	98
28	3	26	8	39	48	23.2	58.0	98
28	3	26	8	39	49	23.2	58.0	98
28	3	26	8	39	50	23.2	58.0	98
28	3	26	8	39	51	23.2	58.0	98
28	3	26	8	39	52	23.2	58.0	98
28	3	26	8	39	53	23.2	58.0	98
28	3	26	8	39	54	23.2	58.0	98
28	3	26	8	39	55	23.2	58.0	98
28	3	26	8	39	56	23.2	58.0	98
28	3	26	8	39	57	23.2	58.0	98
28	3	26	8	39	58	23.2	58.0	98
28	3	26	8	39	59	23.2	58.0	98
28	3	26	8	40	0	23.2	58.0	98
28	3	26	8	40	1	23.2	58.0	98
28	3	26	8	40	2	23.2	58.0	98
28	3	26	8	40	3	23.2	58.0	98
28	3	26	8	40	4	23.3	58.0	98
28	3	26	8	40	5	23.3	58.0	98
28	3	26	8	40	6	23.3	57.0	98
28	3	26	8	40	7	23.3	57.0	98
28	3	26	8	40	8	23.3	57.0	98
28	3	26	8	40	9	23.3	57.0	98
28	3	26	8	40	10	23.3	57.0	98
28	3	26	8	40	11	23.3	57.0	98
28	3	26	8	40	12	23.3	57.0	98
28	3	26	8	40	13	23.3	57.0	98
28	3	26	8	40	14	23.3	57.0	98
28	3	26	8	40	15	23.3	57.0	98
28	3	26	8	40	16	23.3	57.0	98
28	3	26	8	40	17	23.3	57.0	98
28	3	26	8	40	18	23.3	57.0	98
28	3	26	8	40	19	23.3	57.0	98
28	3	26	8	40	20	23.3	57.0	98
28	3	26	8	40	21	23.3	57.0	98
28	3	26	8	40	22	23.4	57.0	98
28	3	26	8	40	23	23.4	57.0	98
28	3	26	8	40	24	23.4	57.0	98
28	3	26	8	40	25	23.4	57.0	98
28	3	26	8	40	26	23.4	57.0	98
28	3	26	8	40	27	23.4	57.0	98
28	3	26	8	40	28	23.4	57.0	98
28	3	26	8	40	29	23.4	57.0	98
28	3	26	8	40	30	23.4	57.0	98
28	3	26	8	40	31	23.4	57.0	98
28	3	26	8	40	32	23.4	57.0	98
28	3	26	8	40	33	23.4	57.0	98
28	3	26	8	40	34	23.4	57.0	98
28	3	26	8	40	35	23.4	57.0	98
28	3	26	8	40	36	23.4	57.0	98
28	3	26	8	40	37	23.4	57.0	98
28	3	26	8	40	38	23.5	57.0	98
28	3	26	8	40	39	23.5	57.0	98
28	3	26	8	40	40	23.5	57.0	98
28	3	26	8	40	41	23.4	57.0	98
28	3	26	8	40	42	23.4	57.0	98
28	3	26	8	40	43	23.5	57.0	98
28	3	26	8	40	44	23.5	57.0	98
28	3	26	8	40	45	23.5	56.0	98
28	3	26	8	40	46	23.5	56.0	98
28	3	26	8	40	47	23.5	56.0	98
28	3	26	8	40	48	23.5	56.0	98
28	3	26	8	40	49	23.5	56.0	98
28	3	26	8	40	50	23.5	56.0	98
28	3	26	8	40	51	23.5	56.0	98
28	3	26	8	40	52	23.5	56.0	98
28	3	26	8	40	53	23.5	56.0	98
28	3	26	8	40	54	23.5	56.0	98
28	3	26	8	40	55	23.5	56.0	98
28	3	26	8	40	56	23.5	56.0	98
28	3	26	8	40	57	23.5	56.0	98
28	3	26	8	40	58	23.5	56.0	98
28	3	26	8	40	59	23.5	56.0	98
28	3	26	8	41	0	23.5	56.0	98
28	3	26	8	41	1	23.6	56.0	98
28	3	26	8	41	2	23.6	56.0	98
28	3	26	8	41	3	23.6	56.0	98
28	3	26	8	41	4	23.6	56.0	98
28	3	26	8	41	5	23.6	56.0	98
28	3	26	8	41	6	23.6	56.0	98
28	3	26	8	41	7	23.6	56.0	98
28	3	26	8	41	8	23.6	57.0	98
28	3	26	8	41	9	23.6	57.0	98
28	3	26	8	41	10	23.6	57.0	98
28	3	26	8	41	11	23.6	57.0	98
28	3	26	8	41	12	23.6	57.0	98
28	3	26	8	41	13	23.6	56.0	98
28	3	26	8	41	14	23.6	56.0	98
28	3	26	8	41	15	23.6	56.0	98
28	3	26	8	41	16	23.6	56.0	98
28	3	26	8	41	17	23.6	56.0	98
28	3	26	8	41	18	23.6	56.0	98
28	3	26	8	41	19	23.6	56.0	98
28	3	26	8	41	20	23.6	56.0	98
28	3	26	8	41	21	23.6	56.0	98
28	3	26	8	41	22	23.6	56.0	98
28	3	26	8	41	23	23.6	56.0	98
28	3	26	8	41	24	23.6	56.0	98
