Jour	Mois	Année	Heure	Minute	Seconde	Temp(°C) Hum(%) Lum(%)
28	3	26	2	19	8	0.0	0.0	0
28	3	26	2	19	9	23.5	53.0	1
28	3	26	2	19	10	23.5	53.0	2
28	3	26	2	19	11	23.5	53.0	1
28	3	26	2	19	12	23.5	53.0	1
28	3	26	2	19	13	23.5	53.0	1
28	3	26	2	19	14	23.5	53.0	3
28	3	26	2	19	15	23.5	53.0	3
28	3	26	2	19	16	23.5	53.0	2
28	3	26	2	19	17	23.5	53.0	2
28	3	26	2	19	18	23.5	53.0	1
28	3	26	2	19	19	23.5	53.0	2
28	3	26	2	19	20	23.5	54.0	2
28	3	26	2	19	21	23.5	54.0	3
28	3	26	2	19	22	23.5	54.0	2
28	3	26	2	19	23	23.5	53.0	1
28	3	26	2	19	24	23.5	53.0	3
28	3	26	2	19	25	23.5	53.0	1
28	3	26	2	19	26	23.5	53.0	2
28	3	26	2	19	27	23.5	53.0	3
28	3	26	2	19	28	23.5	53.0	1
28	3	26	2	19	29	23.5	53.0	3
28	3	26	2	19	30	23.5	53.0	1
28	3	26	2	19	31	23.5	53.0	2
28	3	26	2	19	32	23.5	53.0	2
28	3	26	2	19	33	23.5	53.0	1
28	3	26	2	19	34	23.5	53.0	2
28	3	26	2	19	35	23.5	53.0	1
28	3	26	2	19	36	23.5	53.0	2
28	3	26	2	19	37	23.5	53.0	1
28	3	26	2	19	38	23.5	53.0	1
28	3	26	2	19	39	23.5	53.0	2
28	3	26	2	19	40	23.5	53.0	1
28	3	26	2	19	41	23.5	53.0	1
28	3	26	2	19	42	23.5	53.0	1
28	3	26	2	19	43	23.5	53.0	1
28	3	26	2	19	44	23.5	53.0	1
28	3	26	2	19	45	23.5	53.0	1
28	3	26	2	19	46	23.5	53.0	3
28	3	26	2	19	47	23.5	53.0	3
28	3	26	2	19	48	23.5	53.0	1
28	3	26	2	19	49	23.5	53.0	3
28	3	26	2	19	50	23.5	53.0	3
28	3	26	2	19	51	23.5	53.0	1
28	3	26	2	19	52	23.5	54.0	1
28	3	26	2	19	53	23.5	54.0	1
28	3	26	2	19	54	23.5	54.0	1
28	3	26	2	19	55	23.5	53.0	2
28	3	26	2	19	56	23.5	53.0	2
28	3	26	2	19	57	23.5	54.0	1
28	3	26	2	19	58	23.5	54.0	2
28	3	26	2	19	59	23.5	54.0	1
28	3	26	2	20	0	23.5	54.0	2
28	3	26	2	20	1	23.5	53.0	2
28	3	26	2	20	2	23.5	53.0	2
28	3	26	2	20	3	23.5	53.0	1
28	3	26	2	20	4	23.5	53.0	2
28	3	26	2	20	5	23.5	53.0	1
28	3	26	2	20	6	23.5	53.0	3
28	3	26	2	20	7	23.5	53.0	1
28	3	26	2	20	8	23.5	53.0	1
28	3	26	2	20	9	23.5	53.0	3
28	3	26	2	20	10	23.5	53.0	1
28	3	26	2	20	11	23.5	53.0	3
28	3	26	2	20	12	23.5	53.0	3
28	3	26	2	20	13	23.5	53.0	2
28	3	26	2	20	14	23.5	53.0	1
28	3	26	2	20	15	23.5	53.0	1
28	3	26	2	20	16	23.5	53.0	2
28	3	26	2	20	17	23.5	54.0	3
28	3	26	2	20	18	23.5	54.0	2
28	3	26	2	20	19	23.5	54.0	3
28	3	26	2	20	20	23.5	53.0	2
28	3	26	2	20	21	23.5	53.0	2
28	3	26	2	20	22	23.5	54.0	1
28	3	26	2	20	23	23.5	54.0	2
